agent_job_audit_id,agent_server_scheduler_id,job_start_dt,job_completed_dt,job_next_run_dt,-,status,pid,rows|sec
"253107870","987","2014-11-21 09:25:01","2014-11-21 09:25:01","2014-11-21 09:30:00",\N,"COMPLETED","23115","0"
"253112895","987","2014-11-21 09:30:01",\N,"2014-11-21 09:30:00",\N,"STARTING","32110",\N
"253112947","987","2014-11-21 09:30:01","2014-11-21 09:30:01","2014-11-21 09:35:00",\N,"COMPLETED","32110","0"
"253118366","987","2014-11-21 09:35:01",\N,"2014-11-21 09:35:00",\N,"STARTING","39412",\N
"253118519","987","2014-11-21 09:35:01","2014-11-21 09:35:01","2014-11-21 09:40:00",\N,"COMPLETED","39412","0"
"253123497","987","2014-11-21 09:40:01",\N,"2014-11-21 09:40:00",\N,"STARTING","47644",\N
"253123655","987","2014-11-21 09:40:01","2014-11-21 09:40:01","2014-11-21 09:45:00",\N,"COMPLETED","47644","0"
"253128827","987","2014-11-21 09:45:02",\N,"2014-11-21 09:45:00",\N,"STARTING","6759",\N
"253129016","987","2014-11-21 09:45:02","2014-11-21 09:45:03","2014-11-21 09:50:00",\N,"COMPLETED","6759","1"
"253133335","987","2014-11-21 09:50:01",\N,"2014-11-21 09:50:00",\N,"STARTING","15170",\N
"253133443","987","2014-11-21 09:50:01","2014-11-21 09:50:01","2014-11-21 09:55:00",\N,"COMPLETED","15170","0"
"253138939","987","2014-11-21 09:55:01",\N,"2014-11-21 09:55:00",\N,"STARTING","22440",\N
"253139071","987","2014-11-21 09:55:01","2014-11-21 09:55:01","2014-11-21 10:00:00",\N,"COMPLETED","22440","0"
"253144019","987","2014-11-21 10:00:01",\N,"2014-11-21 10:00:00",\N,"STARTING","30778",\N
"253144635","987","2014-11-21 10:00:01","2014-11-21 10:00:39","2014-11-21 10:05:00",\N,"COMPLETED","30778","38"
"253144633","987","2014-11-21 10:00:39",\N,\N,\N,"PROCESSED_EMAIL","30778","3220"
"253149311","987","2014-11-21 10:05:02",\N,"2014-11-21 10:05:00",\N,"STARTING","37858",\N
"253149553","987","2014-11-21 10:05:02","2014-11-21 10:05:02","2014-11-21 10:10:00",\N,"COMPLETED","37858","0"
"253154488","987","2014-11-21 10:10:02",\N,"2014-11-21 10:10:00",\N,"STARTING","46185",\N
"253154628","987","2014-11-21 10:10:02","2014-11-21 10:10:02","2014-11-21 10:15:00",\N,"COMPLETED","46185","0"
"253159095","987","2014-11-21 10:15:01",\N,"2014-11-21 10:15:00",\N,"STARTING","4995",\N
"253159357","987","2014-11-21 10:15:01","2014-11-21 10:15:01","2014-11-21 10:20:00",\N,"COMPLETED","4995","0"
"253164249","987","2014-11-21 10:20:01",\N,"2014-11-21 10:20:00",\N,"STARTING","13329",\N
"253164363","987","2014-11-21 10:20:01","2014-11-21 10:20:01","2014-11-21 10:25:00",\N,"COMPLETED","13329","0"
"253169581","987","2014-11-21 10:25:01",\N,"2014-11-21 10:25:00",\N,"STARTING","20752",\N
"253169736","987","2014-11-21 10:25:01","2014-11-21 10:25:02","2014-11-21 10:30:00",\N,"COMPLETED","20752","1"
"253174461","987","2014-11-21 10:30:01",\N,"2014-11-21 10:30:00",\N,"STARTING","29173",\N
"253174683","987","2014-11-21 10:30:01","2014-11-21 10:30:02","2014-11-21 10:35:00",\N,"COMPLETED","29173","1"
"253179199","987","2014-11-21 10:35:01",\N,"2014-11-21 10:35:00",\N,"STARTING","36391",\N
"253179324","987","2014-11-21 10:35:01","2014-11-21 10:35:01","2014-11-21 10:40:00",\N,"COMPLETED","36391","0"
"253184336","987","2014-11-21 10:40:01",\N,"2014-11-21 10:40:00",\N,"STARTING","44779",\N
"253184409","987","2014-11-21 10:40:01","2014-11-21 10:40:01","2014-11-21 10:45:00",\N,"COMPLETED","44779","0"
"253189628","987","2014-11-21 10:45:01",\N,"2014-11-21 10:45:00",\N,"STARTING","3587",\N
"253189911","987","2014-11-21 10:45:01","2014-11-21 10:45:02","2014-11-21 10:50:00",\N,"COMPLETED","3587","1"
"253194760","987","2014-11-21 10:50:01",\N,"2014-11-21 10:50:00",\N,"STARTING","12117",\N
"253194882","987","2014-11-21 10:50:01","2014-11-21 10:50:01","2014-11-21 10:55:00",\N,"COMPLETED","12117","0"
"253200188","987","2014-11-21 10:55:01",\N,"2014-11-21 10:55:00",\N,"STARTING","19489",\N
"253200330","987","2014-11-21 10:55:01","2014-11-21 10:55:02","2014-11-21 11:00:00",\N,"COMPLETED","19489","1"
"253205257","987","2014-11-21 11:00:02",\N,"2014-11-21 11:00:00",\N,"STARTING","27841",\N
"253205387","987","2014-11-21 11:00:02","2014-11-21 11:00:02","2014-11-21 11:05:00",\N,"COMPLETED","27841","0"
"253209925","987","2014-11-21 11:05:01",\N,"2014-11-21 11:05:00",\N,"STARTING","34918",\N
"253210086","987","2014-11-21 11:05:01","2014-11-21 11:05:01","2014-11-21 11:10:00",\N,"COMPLETED","34918","0"
"253214945","987","2014-11-21 11:10:01",\N,"2014-11-21 11:10:00",\N,"STARTING","43230",\N
"253215059","987","2014-11-21 11:10:01","2014-11-21 11:10:01","2014-11-21 11:15:00",\N,"COMPLETED","43230","0"
"253220217","987","2014-11-21 11:15:01",\N,"2014-11-21 11:15:00",\N,"STARTING","2371",\N
"253220537","987","2014-11-21 11:15:01","2014-11-21 11:15:02","2014-11-21 11:20:00",\N,"COMPLETED","2371","1"
"253225367","987","2014-11-21 11:20:01",\N,"2014-11-21 11:20:00",\N,"STARTING","10829",\N
"253225515","987","2014-11-21 11:20:01","2014-11-21 11:20:01","2014-11-21 11:25:00",\N,"COMPLETED","10829","0"
"253230612","987","2014-11-21 11:25:01",\N,"2014-11-21 11:25:00",\N,"STARTING","18230",\N
"253230708","987","2014-11-21 11:25:01","2014-11-21 11:25:02","2014-11-21 11:30:00",\N,"COMPLETED","18230","1"
"253235719","987","2014-11-21 11:30:02",\N,"2014-11-21 11:30:00",\N,"STARTING","26406",\N
"253235823","987","2014-11-21 11:30:02","2014-11-21 11:30:02","2014-11-21 11:35:00",\N,"COMPLETED","26406","0"
"253240267","987","2014-11-21 11:35:01",\N,"2014-11-21 11:35:00",\N,"STARTING","33727",\N
"253240376","987","2014-11-21 11:35:01","2014-11-21 11:35:01","2014-11-21 11:40:00",\N,"COMPLETED","33727","0"
"253245392","987","2014-11-21 11:40:01",\N,"2014-11-21 11:40:00",\N,"STARTING","42596",\N
"253245518","987","2014-11-21 11:40:01","2014-11-21 11:40:01","2014-11-21 11:45:00",\N,"COMPLETED","42596","0"
"253250875","987","2014-11-21 11:45:01",\N,"2014-11-21 11:45:00",\N,"STARTING","1451",\N
"253251333","987","2014-11-21 11:45:01","2014-11-21 11:45:02","2014-11-21 11:50:00",\N,"COMPLETED","1451","1"
"253255884","987","2014-11-21 11:50:01",\N,"2014-11-21 11:50:00",\N,"STARTING","9943",\N
"253256259","987","2014-11-21 11:50:01","2014-11-21 11:50:02","2014-11-21 11:55:00",\N,"COMPLETED","9943","1"
"253261478","987","2014-11-21 11:55:02",\N,"2014-11-21 11:55:00",\N,"STARTING","17424",\N
"253261539","987","2014-11-21 11:55:02","2014-11-21 11:55:02","2014-11-21 12:00:00",\N,"COMPLETED","17424","0"
"253266487","987","2014-11-21 12:00:02",\N,"2014-11-21 12:00:00",\N,"STARTING","25662",\N
"253266677","987","2014-11-21 12:00:02","2014-11-21 12:00:02","2014-11-21 12:05:00",\N,"COMPLETED","25662","0"
"253271065","987","2014-11-21 12:05:01",\N,"2014-11-21 12:05:00",\N,"STARTING","32607",\N
"253271203","987","2014-11-21 12:05:01","2014-11-21 12:05:01","2014-11-21 12:10:00",\N,"COMPLETED","32607","0"
"253276221","987","2014-11-21 12:10:01",\N,"2014-11-21 12:10:00",\N,"STARTING","41070",\N
"253276400","987","2014-11-21 12:10:01","2014-11-21 12:10:01","2014-11-21 12:15:00",\N,"COMPLETED","41070","0"
"253281284","987","2014-11-21 12:15:01",\N,"2014-11-21 12:15:00",\N,"STARTING","48759",\N
"253281464","987","2014-11-21 12:15:01","2014-11-21 12:15:02","2014-11-21 12:20:00",\N,"COMPLETED","48759","1"
"253286325","987","2014-11-21 12:20:01",\N,"2014-11-21 12:20:00",\N,"STARTING","8454",\N
"253286474","987","2014-11-21 12:20:01","2014-11-21 12:20:02","2014-11-21 12:25:00",\N,"COMPLETED","8454","1"
"253290864","987","2014-11-21 12:25:01",\N,"2014-11-21 12:25:00",\N,"STARTING","15737",\N
"253290960","987","2014-11-21 12:25:01","2014-11-21 12:25:01","2014-11-21 12:30:00",\N,"COMPLETED","15737","0"
"253295839","987","2014-11-21 12:30:01",\N,"2014-11-21 12:30:00",\N,"STARTING","24250",\N
"253295905","987","2014-11-21 12:30:01","2014-11-21 12:30:01","2014-11-21 12:35:00",\N,"COMPLETED","24250","0"
"253301148","987","2014-11-21 12:35:01",\N,"2014-11-21 12:35:00",\N,"STARTING","31597",\N
"253301507","987","2014-11-21 12:35:01","2014-11-21 12:35:02","2014-11-21 12:40:00",\N,"COMPLETED","31597","1"
"253306256","987","2014-11-21 12:40:01",\N,"2014-11-21 12:40:00",\N,"STARTING","40100",\N
"253306399","987","2014-11-21 12:40:01","2014-11-21 12:40:01","2014-11-21 12:45:00",\N,"COMPLETED","40100","0"
"253311350","987","2014-11-21 12:45:01",\N,"2014-11-21 12:45:00",\N,"STARTING","47734",\N
"253311602","987","2014-11-21 12:45:01","2014-11-21 12:45:02","2014-11-21 12:50:00",\N,"COMPLETED","47734","1"
"253316460","987","2014-11-21 12:50:02",\N,"2014-11-21 12:50:00",\N,"STARTING","7436",\N
"253316621","987","2014-11-21 12:50:02","2014-11-21 12:50:02","2014-11-21 12:55:00",\N,"COMPLETED","7436","0"
"253321139","987","2014-11-21 12:55:01",\N,"2014-11-21 12:55:00",\N,"STARTING","14835",\N
"253321248","987","2014-11-21 12:55:01","2014-11-21 12:55:01","2014-11-21 13:00:00",\N,"COMPLETED","14835","0"
"253326135","987","2014-11-21 13:00:01",\N,"2014-11-21 13:00:00",\N,"STARTING","23346",\N
"253326270","987","2014-11-21 13:00:01","2014-11-21 13:00:01","2014-11-21 13:05:00",\N,"COMPLETED","23346","0"
"253331443","987","2014-11-21 13:05:01",\N,"2014-11-21 13:05:00",\N,"STARTING","30600",\N
"253331588","987","2014-11-21 13:05:01","2014-11-21 13:05:01","2014-11-21 13:10:00",\N,"COMPLETED","30600","0"
"253336247","987","2014-11-21 13:10:01",\N,"2014-11-21 13:10:00",\N,"STARTING","38779",\N
"253336364","987","2014-11-21 13:10:01","2014-11-21 13:10:01","2014-11-21 13:15:00",\N,"COMPLETED","38779","0"
"253341471","987","2014-11-21 13:15:02",\N,"2014-11-21 13:15:00",\N,"STARTING","46447",\N
"253341641","987","2014-11-21 13:15:02","2014-11-21 13:15:02","2014-11-21 13:20:00",\N,"COMPLETED","46447","0"
"253346326","987","2014-11-21 13:20:02",\N,"2014-11-21 13:20:00",\N,"STARTING","5801",\N
"253346397","987","2014-11-21 13:20:02","2014-11-21 13:20:02","2014-11-21 13:25:00",\N,"COMPLETED","5801","0"
"253350778","987","2014-11-21 13:25:01",\N,"2014-11-21 13:25:00",\N,"STARTING","13285",\N
"253350873","987","2014-11-21 13:25:01","2014-11-21 13:25:01","2014-11-21 13:30:00",\N,"COMPLETED","13285","0"
"253355732","987","2014-11-21 13:30:01",\N,"2014-11-21 13:30:00",\N,"STARTING","21689",\N
"253355958","987","2014-11-21 13:30:01","2014-11-21 13:30:01","2014-11-21 13:35:00",\N,"COMPLETED","21689","0"
